node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,threads,runtime,efficiency
gauss3,\Verb{naive},linear_stencil_para,apply,2050,2050,2050,1,35.7297,1.0
gauss3,\Verb{naive},linear_stencil_para,routine,2050,2050,2050,1,53.1172,1.0
gauss3,\Verb{naive},linear_stencil_para,apply,2050,2050,2050,2,18.6971,0.9554877494370786
gauss3,\Verb{naive},linear_stencil_para,routine,2050,2050,2050,2,34.9113,0.7607450882665499
gauss3,\Verb{naive},linear_stencil_para,apply,2050,2050,2050,4,9.80093,0.9113854501562608
gauss3,\Verb{naive},linear_stencil_para,routine,2050,2050,2050,4,21.3305,0.6225498699045966
gauss3,\Verb{naive},linear_stencil_para,apply,2050,2050,2050,8,5.36276,0.8328197607202262
gauss3,\Verb{naive},linear_stencil_para,routine,2050,2050,2050,8,16.5533,0.4011073320727589
gauss3,\Verb{naive},linear_stencil_para,apply,2050,2050,2050,16,4.35353,0.5129415095336428
gauss3,\Verb{naive},linear_stencil_para,routine,2050,2050,2050,16,15.7336,0.21100224996186506
gauss3,\Verb{naive},linear_stencil_para,apply,2050,2050,2050,32,3.96239,0.2817877909544492
gauss3,\Verb{naive},linear_stencil_para,routine,2050,2050,2050,32,15.1108,0.1098494123408423
gauss3,\Verb{naive},linear_stencil_para,apply,2050,2050,2050,64,3.70195,0.15080607855319494
gauss3,\Verb{naive},linear_stencil_para,routine,2050,2050,2050,64,15.1482,0.05478910035515771
gauss3,\Verb{naive},linear_stencil_para,apply,2050,2050,2050,128,3.60826,0.0773609111455383
gauss3,\Verb{naive},linear_stencil_para,routine,2050,2050,2050,128,19.3162,0.021483424534846397

gauss3,\Verb{firsttouch},linear_stencil,apply,2050,2050,2050,1,18.5913,1.0
gauss3,\Verb{firsttouch},linear_stencil,routine,2050,2050,2050,1,44.599,1.0
gauss3,\Verb{firsttouch},linear_stencil,apply,2050,2050,2050,2,8.63892,1.0760199191565611
gauss3,\Verb{firsttouch},linear_stencil,routine,2050,2050,2050,2,19.9856,1.115778360419502
gauss3,\Verb{firsttouch},linear_stencil,apply,2050,2050,2050,4,4.89001,0.9504735164140768
gauss3,\Verb{firsttouch},linear_stencil,routine,2050,2050,2050,4,12.5381,0.8892695065440537
gauss3,\Verb{firsttouch},linear_stencil,apply,2050,2050,2050,8,2.66795,0.8710479956520925
gauss3,\Verb{firsttouch},linear_stencil,routine,2050,2050,2050,8,7.00824,0.7954743273632181
gauss3,\Verb{firsttouch},linear_stencil,apply,2050,2050,2050,16,1.95095,0.5955848432814783
gauss3,\Verb{firsttouch},linear_stencil,routine,2050,2050,2050,16,4.73892,0.5882010036041967
gauss3,\Verb{firsttouch},linear_stencil,apply,2050,2050,2050,32,1.67993,0.34583472228009504
gauss3,\Verb{firsttouch},linear_stencil,routine,2050,2050,2050,32,3.98601,0.34965259745961497
gauss3,\Verb{firsttouch},linear_stencil,apply,2050,2050,2050,64,1.60619,0.18085597749954863
gauss3,\Verb{firsttouch},linear_stencil,routine,2050,2050,2050,64,3.97107,0.17548403201152332
gauss3,\Verb{firsttouch},linear_stencil,apply,2050,2050,2050,128,1.54253,0.0941599393528813
gauss3,\Verb{firsttouch},linear_stencil,routine,2050,2050,2050,128,3.87271,0.08997050837785425
