node_id,bench_id,impl_id,func_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runs,runtime,runtime_avg,efficiency
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,340,340,340,39304000,128,10,0.269405,0.0269405,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,340,340,340,39304000,128,10,0.161503,0.0161503,1.2383670891562386
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,340,340,340,39304000,128,10,0.185944,0.0185944,1.448850191455492
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,360,360,360,46656000,128,10,0.207107,0.020710700000000002,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,360,360,360,46656000,128,10,0.283096,0.0283096,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,360,360,360,46656000,128,10,0.161971,0.0161971,1.2786671688141704
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,360,360,360,46656000,128,10,0.188759,0.0188759,1.4997748451729453
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,380,380,380,54872000,128,10,0.203998,0.020399800000000003,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,380,380,380,54872000,128,10,0.2916,0.029160000000000002,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,380,380,380,54872000,128,10,0.177723,0.017772299999999998,1.14784242894842
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,380,380,380,54872000,128,10,0.208417,0.020841699999999998,1.3991181141653515
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,400,400,400,64000000,128,10,0.273002,0.027300200000000004,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,400,400,400,64000000,128,10,0.371328,0.0371328,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,400,400,400,64000000,128,10,0.251975,0.0251975,1.0834487548367895
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,400,400,400,64000000,128,10,0.286017,0.0286017,1.2982724803071144
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,420,420,420,74088000,128,10,0.30101,0.030101,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,420,420,420,74088000,128,10,0.409528,0.0409528,1.0
