node_id,bench_id,impl_id,func_id,region_id,obj_cols,obj_rows,obj_levels,threads,runs,runtime,efficiency
gauss3,e_efficiency_by_applyruns,nonlinear,mul2,apply,1600,1600,1600,128,130,164.894,1.2730845270294857
gauss3,e_efficiency_by_applyruns,nonlinear,mul2,overall,1600,1600,1600,128,130,166.56,1.2961875600384245
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,mul2,apply,1600,1600,1600,128,140,225.661,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,mul2,overall,1600,1600,1600,128,140,231.646,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,mul2,apply,1600,1600,1600,128,140,177.589,1.2706924415363565
gauss3,e_efficiency_by_applyruns,nonlinear,mul2,overall,1600,1600,1600,128,140,179.273,1.292141036296598
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,mul2,apply,1600,1600,1600,128,150,241.623,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,mul2,overall,1600,1600,1600,128,150,247.567,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,mul2,apply,1600,1600,1600,128,150,190.21,1.27029598864413
gauss3,e_efficiency_by_applyruns,nonlinear,mul2,overall,1600,1600,1600,128,150,191.863,1.2903321640962562
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,mul2,apply,1600,1600,1600,128,160,257.908,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,mul2,overall,1600,1600,1600,128,160,263.852,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,mul2,apply,1600,1600,1600,128,160,202.362,1.2744882932566393
gauss3,e_efficiency_by_applyruns,nonlinear,mul2,overall,1600,1600,1600,128,160,204.02,1.2932653661405742
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,mul2,apply,1600,1600,1600,128,170,273.38,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,mul2,overall,1600,1600,1600,128,170,279.32,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,mul2,apply,1600,1600,1600,128,170,214.955,1.27180107464353
gauss3,e_efficiency_by_applyruns,nonlinear,mul2,overall,1600,1600,1600,128,170,216.62,1.2894469578062966
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,mul2,apply,1600,1600,1600,128,180,289.533,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,mul2,overall,1600,1600,1600,128,180,295.485,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,mul2,apply,1600,1600,1600,128,180,226.754,1.2768595041322315
gauss3,e_efficiency_by_applyruns,nonlinear,mul2,overall,1600,1600,1600,128,180,228.413,1.2936435316728907

gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,1,1.617,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,1,7.61321,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,1,1.29445,1.2491791880721541
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,1,2.96043,2.5716568201241032
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,10,16.231,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,10,22.1341,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,10,12.921,1.2561721229007046
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,10,14.6242,1.5135255261826288
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,20,32.348,1.0
