node_id,bench_id,impl_id,func_id,region_id,obj_cols,obj_rows,obj_levels,threads,runs,runtime,efficiency
gauss3,e_efficiency_by_threads,nonlinear,pow4_3,routine,1600,1600,1600,8,10,353.897,0.9954485344605917
gauss3,e_efficiency_by_threads,nonlinear,pow4_3,apply,1600,1600,1600,16,10,176.711,0.9927296546338371
gauss3,e_efficiency_by_threads,nonlinear,pow4_3,routine,1600,1600,1600,16,10,177.882,0.9902245589772996
gauss3,e_efficiency_by_threads,nonlinear,pow4_3,apply,1600,1600,1600,32,10,91.8976,0.9544658946479561
gauss3,e_efficiency_by_threads,nonlinear,pow4_3,routine,1600,1600,1600,32,10,93.1465,0.9455166055622057
gauss3,e_efficiency_by_threads,nonlinear,pow4_3,apply,1600,1600,1600,64,10,50.9109,0.8614375801645621
gauss3,e_efficiency_by_threads,nonlinear,pow4_3,routine,1600,1600,1600,64,10,52.4332,0.8398453889901818
gauss3,e_efficiency_by_threads,nonlinear,pow4_3,apply,1600,1600,1600,128,10,39.5252,0.5547924172426706
gauss3,e_efficiency_by_threads,nonlinear,pow4_3,routine,1600,1600,1600,128,10,41.1724,0.5347730670303407

gauss3,e_efficiency_by_threads,nonlinear,costly_0,apply,1600,1600,1600,1,10,4332.36,1.0
gauss3,e_efficiency_by_threads,nonlinear,costly_0,routine,1600,1600,1600,1,10,4343.85,1.0
gauss3,e_efficiency_by_threads,nonlinear,costly_0,apply,1600,1600,1600,2,10,2168.95,0.9987228843449596
gauss3,e_efficiency_by_threads,nonlinear,costly_0,routine,1600,1600,1600,2,10,2174.92,0.9986229378551855
gauss3,e_efficiency_by_threads,nonlinear,costly_0,apply,1600,1600,1600,4,10,1084.02,0.9991420822494049
gauss3,e_efficiency_by_threads,nonlinear,costly_0,routine,1600,1600,1600,4,10,1087.16,0.9988985061996395
gauss3,e_efficiency_by_threads,nonlinear,costly_0,apply,1600,1600,1600,8,10,543.199,0.9969550753959414
gauss3,e_efficiency_by_threads,nonlinear,costly_0,routine,1600,1600,1600,8,10,544.956,0.9963763129500364
gauss3,e_efficiency_by_threads,nonlinear,costly_0,apply,1600,1600,1600,16,10,272.304,0.9943757711968976
gauss3,e_efficiency_by_threads,nonlinear,costly_0,routine,1600,1600,1600,16,10,273.47,0.992762003144769
gauss3,e_efficiency_by_threads,nonlinear,costly_0,apply,1600,1600,1600,32,10,139.583,0.9699336595430675
gauss3,e_efficiency_by_threads,nonlinear,costly_0,routine,1600,1600,1600,32,10,140.831,0.9638880111623153
gauss3,e_efficiency_by_threads,nonlinear,costly_0,apply,1600,1600,1600,64,10,79.8543,0.8477079506050395
gauss3,e_efficiency_by_threads,nonlinear,costly_0,routine,1600,1600,1600,64,10,81.3804,0.8340172357226066
gauss3,e_efficiency_by_threads,nonlinear,costly_0,apply,1600,1600,1600,128,10,62.3149,0.5431536037127557
gauss3,e_efficiency_by_threads,nonlinear,costly_0,routine,1600,1600,1600,128,10,63.9538,0.5306381813903162

gauss3,e_efficiency_by_threads,nonlinear,costly_1,apply,1600,1600,1600,1,10,7086.81,1.0
gauss3,e_efficiency_by_threads,nonlinear,costly_1,routine,1600,1600,1600,1,10,7098.31,1.0
gauss3,e_efficiency_by_threads,nonlinear,costly_1,apply,1600,1600,1600,2,10,3549.73,0.9982181743400202
gauss3,e_efficiency_by_threads,nonlinear,costly_1,routine,1600,1600,1600,2,10,3555.67,0.9981677152266661
gauss3,e_efficiency_by_threads,nonlinear,costly_1,apply,1600,1600,1600,4,10,1778.88,0.9959651578521317
gauss3,e_efficiency_by_threads,nonlinear,costly_1,routine,1600,1600,1600,4,10,1782.02,0.9958235597804739
gauss3,e_efficiency_by_threads,nonlinear,costly_1,apply,1600,1600,1600,8,10,890.028,0.9953071701115022
gauss3,e_efficiency_by_threads,nonlinear,costly_1,routine,1600,1600,1600,8,10,891.784,0.9949592614355046
gauss3,e_efficiency_by_threads,nonlinear,costly_1,apply,1600,1600,1600,16,10,446.944,0.9910092203945013
gauss3,e_efficiency_by_threads,nonlinear,costly_1,routine,1600,1600,1600,16,10,448.116,0.9900212779726679
gauss3,e_efficiency_by_threads,nonlinear,costly_1,apply,1600,1600,1600,32,10,229.284,0.9658886468310044
gauss3,e_efficiency_by_threads,nonlinear,costly_1,routine,1600,1600,1600,32,10,230.529,0.9622311618061069
gauss3,e_efficiency_by_threads,nonlinear,costly_1,apply,1600,1600,1600,64,10,130.048,0.8514656607560286
gauss3,e_efficiency_by_threads,nonlinear,costly_1,routine,1600,1600,1600,64,10,131.573,0.842962414401131
gauss3,e_efficiency_by_threads,nonlinear,costly_1,apply,1600,1600,1600,128,10,99.1696,0.5582930971285556
gauss3,e_efficiency_by_threads,nonlinear,costly_1,routine,1600,1600,1600,128,10,100.81,0.5500996614919155

gauss3,e_efficiency_by_threads,nonlinear,costly_2,apply,1600,1600,1600,1,10,5745.44,1.0
gauss3,e_efficiency_by_threads,nonlinear,costly_2,routine,1600,1600,1600,1,10,5756.93,1.0
gauss3,e_efficiency_by_threads,nonlinear,costly_2,apply,1600,1600,1600,2,10,2873.45,0.9997459499904296
gauss3,e_efficiency_by_threads,nonlinear,costly_2,routine,1600,1600,1600,2,10,2879.4,0.9996752795721331
gauss3,e_efficiency_by_threads,nonlinear,costly_2,apply,1600,1600,1600,4,10,1440.45,0.9971606095317435
gauss3,e_efficiency_by_threads,nonlinear,costly_2,routine,1600,1600,1600,4,10,1443.6,0.9969745774452758
gauss3,e_efficiency_by_threads,nonlinear,costly_2,apply,1600,1600,1600,8,10,720.595,0.9966486028906666
gauss3,e_efficiency_by_threads,nonlinear,costly_2,routine,1600,1600,1600,8,10,722.351,0.9962140981323484
gauss3,e_efficiency_by_threads,nonlinear,costly_2,apply,1600,1600,1600,16,10,361.286,0.9939217129919232
gauss3,e_efficiency_by_threads,nonlinear,costly_2,routine,1600,1600,1600,16,10,362.456,0.9926946305206701
gauss3,e_efficiency_by_threads,nonlinear,costly_2,apply,1600,1600,1600,32,10,186.706,0.96164558182383
gauss3,e_efficiency_by_threads,nonlinear,costly_2,routine,1600,1600,1600,32,10,187.954,0.9571707040020431
gauss3,e_efficiency_by_threads,nonlinear,costly_2,apply,1600,1600,1600,64,10,104.355,0.8602606487470652
gauss3,e_efficiency_by_threads,nonlinear,costly_2,routine,1600,1600,1600,64,10,105.882,0.849549793638201
gauss3,e_efficiency_by_threads,nonlinear,costly_2,apply,1600,1600,1600,128,10,75.1784,0.5970631191938109
gauss3,e_efficiency_by_threads,nonlinear,costly_2,routine,1600,1600,1600,128,10,76.8327,0.5853759613419807
