time_id,impl_id,n_cells,factor,n_threads,runtime
time_routine,sparse_csr_matrix,21952000,280,1,5.187339464202523
time_apply,linear_stencil,24389000,290,1,0.4759077969938517
time_routine,linear_stencil,24389000,290,1,0.5733028063550591
time_apply,sparse_band_matrix,24389000,290,1,0.4250651635229588
time_routine,sparse_band_matrix,24389000,290,1,1.449135611765087
time_apply,sparse_csr_matrix,24389000,290,1,0.8633260643109679
time_routine,sparse_csr_matrix,24389000,290,1,5.765427686274052
time_apply,linear_stencil,27000000,300,1,0.5271729445084929
time_routine,linear_stencil,27000000,300,1,0.6348349954932928
time_apply,sparse_band_matrix,27000000,300,1,0.4703253665938973
time_routine,sparse_band_matrix,27000000,300,1,1.601060652174056
time_apply,sparse_csr_matrix,27000000,300,1,0.9514108067378402
time_routine,sparse_csr_matrix,27000000,300,1,6.382691585458815
time_apply,linear_stencil,29791000,310,1,0.581540422514081
time_routine,linear_stencil,29791000,310,1,0.7007547160610557
time_apply,sparse_band_matrix,29791000,310,1,0.51857755985111
time_routine,sparse_band_matrix,29791000,310,1,1.773782949894667
time_apply,sparse_csr_matrix,29791000,310,1,1.057091355323792
time_routine,sparse_csr_matrix,29791000,310,1,7.043458584696054
time_apply,linear_stencil,32768000,320,1,0.6443034866824746
time_routine,linear_stencil,32768000,320,1,0.7746323309838772
time_apply,sparse_band_matrix,32768000,320,1,0.6118382066488266
time_routine,sparse_band_matrix,32768000,320,1,1.982509639114141
time_apply,sparse_csr_matrix,32768000,320,1,1.151617507450283
time_routine,sparse_csr_matrix,32768000,320,1,7.742807161062956
time_apply,linear_stencil,35937000,330,1,0.7006988460198045
time_routine,linear_stencil,35937000,330,1,0.8434883607551455
time_apply,sparse_band_matrix,35937000,330,1,0.6447641486302018
time_routine,sparse_band_matrix,35937000,330,1,2.156419586390257
time_apply,sparse_csr_matrix,35937000,330,1,1.272931524552405
time_routine,sparse_csr_matrix,35937000,330,1,8.494737771339715
time_apply,linear_stencil,39304000,340,1,0.7661010585725307
time_routine,linear_stencil,39304000,340,1,0.9230573065578938
time_apply,sparse_band_matrix,39304000,340,1,0.6828592019155622
time_routine,sparse_band_matrix,39304000,340,1,2.336173344403505
time_apply,sparse_csr_matrix,39304000,340,1,1.386456876993179
time_routine,sparse_csr_matrix,39304000,340,1,9.29360109847039
time_apply,linear_stencil,42875000,350,1,0.8348395908251405
time_routine,linear_stencil,42875000,350,1,1.005344214849174
time_apply,sparse_band_matrix,42875000,350,1,0.7484867945313454
time_routine,sparse_band_matrix,42875000,350,1,2.54133659042418
time_apply,sparse_csr_matrix,42875000,350,1,1.521830911748111
time_routine,sparse_csr_matrix,42875000,350,1,10.14259366039187
time_apply,linear_stencil,46656000,360,1,0.9091217275708914
time_routine,linear_stencil,46656000,360,1,1.094333452172577
time_apply,sparse_band_matrix,46656000,360,1,0.8093828372657299
time_routine,sparse_band_matrix,46656000,360,1,2.770734526216984
time_apply,sparse_csr_matrix,46656000,360,1,1.645141897723079
time_routine,sparse_csr_matrix,46656000,360,1,11.02779920585454
time_apply,linear_stencil,50653000,370,1,0.9856238244101405
time_routine,linear_stencil,50653000,370,1,1.186455111950636
time_apply,sparse_band_matrix,50653000,370,1,0.8818337079137564
time_routine,sparse_band_matrix,50653000,370,1,3.011350796557963
time_apply,sparse_csr_matrix,50653000,370,1,1.795033182948828
time_routine,sparse_csr_matrix,50653000,370,1,11.9843541206792
time_apply,linear_stencil,54872000,380,1,1.066050401888788
time_routine,linear_stencil,54872000,380,1,1.28349644318223
time_apply,sparse_band_matrix,54872000,380,1,0.9560689833015203
time_routine,sparse_band_matrix,54872000,380,1,3.271053386852145
