node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,l2d_load_bandwidth,l2d_load_data_volume,l2_bandwidth,l2_data_volume,l3_access_bandwidth,l3_access_data_volumen,l3_access_rate,l3_miss_rate,l3_miss_ratio,memory_bandwidth,memory_data_volume
gauss3,e_memory_by_cells,linear_stencil,apply,760,760,760,438976000,1,2354.0439,21.6024,2354.0439,21.6024,10968.6399,100.3540,2.8391,1.4540,51.2133,38642.7437,355.8433
gauss3,e_memory_by_cells,linear_stencil,overall,760,760,760,438976000,1,2330.4166,25.0929,2330.4166,25.0929,11531.8705,124.1928,3.1390,1.5693,49.9942,38808.7191,419.9263
gauss3,e_memory_by_cells,linear_stencil,apply,780,780,780,474552000,1,2349.7148,23.3265,2349.7148,23.3265,11159.6520,111.0190,2.9052,1.4815,50.9953,38540.7471,384.4271
gauss3,e_memory_by_cells,linear_stencil,overall,780,780,780,474552000,1,2326.4339,27.1949,2326.4339,27.1949,11545.3394,134.4643,3.1438,1.5728,50.0285,38594.3608,449.3074
gauss3,e_memory_by_cells,linear_stencil,apply,800,800,800,512000000,1,2469.7594,26.4821,2469.7594,26.4821,11110.0365,119.1855,2.8907,1.4759,51.0567,38502.9552,413.9630
gauss3,e_memory_by_cells,linear_stencil,overall,800,800,800,512000000,1,2432.4321,30.5973,2432.4321,30.5973,11483.3974,144.6935,3.1354,1.5695,50.0589,38674.5627,486.6473
gauss3,e_memory_by_cells,linear_stencil,apply,820,820,820,551368000,1,2375.6071,27.3881,2375.6071,27.3881,11170.0330,128.8445,2.9018,1.4813,51.0475,38505.0213,443.5909
gauss3,e_memory_by_cells,linear_stencil,overall,820,820,820,551368000,1,2342.7853,31.7758,2342.7853,31.7758,11494.3558,155.6249,3.1314,1.5678,50.0666,38809.1268,524.8517
gauss3,e_memory_by_cells,linear_stencil,apply,840,840,840,592704000,1,2356.4025,29.2288,2356.4025,29.2288,11155.7270,138.5182,2.9020,1.4807,51.0244,38382.7088,476.7743
gauss3,e_memory_by_cells,linear_stencil,overall,840,840,840,592704000,1,2319.4652,33.8784,2319.4652,33.8784,11547.3167,168.4901,3.1538,1.5770,50.0040,38562.0888,561.3270
gauss3,e_memory_by_cells,linear_stencil,apply,860,860,860,636056000,1,2350.5108,31.2422,2350.5108,31.2422,11160.0854,148.5721,2.9004,1.4812,51.0698,38447.4578,511.7284
gauss3,e_memory_by_cells,linear_stencil,overall,860,860,860,636056000,1,2332.0084,36.3330,2332.0084,36.3330,11540.2351,180.2963,3.1447,1.5744,50.0656,38650.7737,603.7150
gauss3,e_memory_by_cells,linear_stencil,apply,880,880,880,681472000,1,2467.2098,33.4865,2467.2098,33.4865,10487.3824,150.1549,2.7358,1.4201,51.9073,38267.2689,546.8695
gauss3,e_memory_by_cells,linear_stencil,overall,880,880,880,681472000,1,2328.3075,39.0369,2328.3075,39.0369,10786.4051,181.4587,2.9539,1.5023,50.8579,38561.8052,648.3289
gauss3,e_memory_by_cells,linear_stencil,apply,900,900,900,729000000,1,2564.0030,39.3288,2564.0030,39.3288,10464.0728,160.8696,2.7399,1.4220,51.9005,38480.6818,590.5249
gauss3,e_memory_by_cells,linear_stencil,overall,900,900,900,729000000,1,2547.5107,45.9005,2547.5107,45.9005,10792.7694,195.1893,2.9702,1.5104,50.8498,38715.0689,697.6119
gauss3,e_memory_by_cells,linear_stencil,apply,920,920,920,778688000,1,2340.6425,38.3278,2340.6425,38.3278,10442.2710,169.3728,2.7006,1.4063,52.0731,38373.4376,627.6037
gauss3,e_memory_by_cells,linear_stencil,overall,920,920,920,778688000,1,2313.8684,44.4832,2313.8684,44.4832,10779.7985,207.4354,2.9551,1.4995,50.7421,38554.5496,738.5262
gauss3,e_memory_by_cells,linear_stencil,apply,940,940,940,830584000,1,2364.7429,41.4802,2364.7429,41.4802,10500.7421,184.1613,2.7528,1.4250,51.7648,38477.1116,675.1636
gauss3,e_memory_by_cells,linear_stencil,overall,940,940,940,830584000,1,2339.3505,48.1332,2339.3505,48.1332,10841.5087,223.0388,2.9788,1.5114,50.7371,38603.5009,792.7843
gauss3,e_memory_by_cells,linear_stencil,apply,960,960,960,884736000,1,2787.8310,52.0606,2787.8310,52.0606,10415.4587,194.4422,2.7285,1.4176,51.9540,38273.5337,712.6961
gauss3,e_memory_by_cells,linear_stencil,overall,960,960,960,884736000,1,2678.5746,58.6400,2678.5746,58.6400,10798.6949,236.1383,2.9607,1.5050,50.8331,38530.3979,842.0693
gauss3,e_memory_by_cells,linear_stencil,apply,980,980,980,941192000,1,2334.3668,46.1713,2334.3668,46.1713,10311.7876,191.4383,2.5252,1.3460,53.3032,22485.8065,405.4661
gauss3,e_memory_by_cells,linear_stencil,overall,980,980,980,941192000,1,2436.6338,53.6610,2436.6338,53.6610,10955.6725,242.4509,2.8574,1.5016,52.5504,35004.8566,778.1278
gauss3,e_memory_by_cells,linear_stencil,apply,1000,1000,1000,1000000000,1,2598.7482,52.9347,2598.7482,52.9347,11077.8916,225.4879,2.7993,1.4848,53.0423,37224.7075,757.2790
gauss3,e_memory_by_cells,linear_stencil,overall,1000,1000,1000,1000000000,1,2575.6422,61.5070,2575.6422,61.5070,11441.4491,272.9924,3.0281,1.5735,51.9626,38029.0010,911.8819
gauss3,e_memory_by_cells,linear_stencil,apply,1020,1020,1020,1061208000,1,4647.4904,102.2611,4647.4904,102.2611,11066.1195,242.3839,2.8355,1.4876,52.4642,38449.1420,844.3512
gauss3,e_memory_by_cells,linear_stencil,overall,1020,1020,1020,1061208000,1,4302.0501,110.6529,4302.0501,110.6529,11613.3265,299.0655,3.1259,1.6045,51.3295,38767.5491,999.6209
gauss3,e_memory_by_cells,linear_stencil,apply,1040,1040,1040,1124864000,1,2560.1204,59.3527,2560.1204,59.3527,11190.5667,258.4955,2.8528,1.5056,52.7783,38573.5391,894.5659
gauss3,e_memory_by_cells,linear_stencil,overall,1040,1040,1040,1124864000,1,2543.0645,69.0977,2543.0645,69.0977,11561.3870,314.5704,3.1019,1.6043,51.7194,38531.6515,1036.9284
gauss3,e_memory_by_cells,linear_stencil,apply,1060,1060,1060,1191016000,1,2619.2646,59.2664,2619.2646,59.2664,11085.4474,270.5829,2.8202,1.4951,53.0145,38449.7387,939.3167
gauss3,e_memory_by_cells,linear_stencil,overall,1060,1060,1060,1191016000,1,2410.5885,69.0444,2410.5885,69.0444,11467.6030,329.5746,3.0693,1.5936,51.9227,38752.7276,1112.9720
gauss3,e_memory_by_cells,linear_stencil,apply,1080,1080,1080,1259712000,1,2389.5451,61.7398,2389.5451,61.7398,11097.8311,287.6235,2.8343,1.5027,53.0194,38538.7571,998.2024
gauss3,e_memory_by_cells,linear_stencil,overall,1080,1080,1080,1259712000,1,2402.8546,71.8450,2402.8546,71.8450,11458.9889,347.8206,3.0625,1.5916,51.9715,38783.0694,1174.3991
gauss3,e_memory_by_cells,linear_stencil,apply,1100,1100,1100,1331000000,1,2397.9692,65.5950,2397.9692,65.5950,11087.1953,302.7905,2.8239,1.4996,53.1024,38520.7677,1051.8423
gauss3,e_memory_by_cells,linear_stencil,overall,1100,1100,1100,1331000000,1,2391.9588,76.3362,2391.9588,76.3362,11466.6053,368.3739,3.0697,1.5938,51.9220,38741.7334,1241.9013
gauss3,e_memory_by_cells,linear_stencil,apply,1120,1120,1120,1404928000,1,2577.5733,74.1572,2577.5733,74.1572,11087.8390,319.4440,2.8224,1.4935,52.9169,38420.9947,1109.3809
gauss3,e_memory_by_cells,linear_stencil,overall,1120,1120,1120,1404928000,1,2545.2974,86.1350,2545.2974,86.1350,11474.6993,388.9850,3.0708,1.5920,51.8418,36204.6285,1155.8373
