time_id,impl_id,n_cells,factor,n_threads,runtime
time_routine,linear_stencil,438976000,760,1,7.889525175094604
time_apply,sparse_band_matrix,438976000,760,1,7.208339509088546
time_routine,sparse_band_matrix,438976000,760,1,25.50488220667467
time_apply,sparse_csr_matrix,438976000,760,1,11.54307571100071
time_routine,sparse_csr_matrix,438976000,760,1,74.01554913911968
time_apply,linear_stencil,456533000,770,1,6.606735910754651
time_routine,linear_stencil,456533000,770,1,8.302980971056968
time_apply,sparse_band_matrix,456533000,770,1,8.114638089202344
time_routine,sparse_band_matrix,456533000,770,1,27.17469007568434
time_apply,sparse_csr_matrix,456533000,770,1,12.32298352289945
time_routine,sparse_csr_matrix,456533000,770,1,78.60136140789837
time_apply,linear_stencil,474552000,780,1,6.963723866734654
time_routine,linear_stencil,474552000,780,1,8.859607819933444
time_apply,sparse_band_matrix,474552000,780,1,7.968010193202645
time_routine,sparse_band_matrix,474552000,780,1,27.93977816402912
time_apply,sparse_csr_matrix,474552000,780,1,12.73096231510863
time_routine,sparse_csr_matrix,474552000,780,1,81.82609842484817
time_apply,linear_stencil,493039000,790,1,7.210746730212122
time_routine,linear_stencil,493039000,790,1,9.163529831916094
time_apply,sparse_band_matrix,493039000,790,1,8.302343809977174
time_routine,sparse_band_matrix,493039000,790,1,29.03481314796954
time_apply,sparse_csr_matrix,493039000,790,1,12.86175497807562
time_routine,sparse_csr_matrix,493039000,790,1,84.42151425080374
time_apply,linear_stencil,512000000,800,1,7.250900655053556
time_routine,linear_stencil,512000000,800,1,9.07369717489928
time_apply,sparse_band_matrix,512000000,800,1,8.564857326913625
time_routine,sparse_band_matrix,512000000,800,1,29.42767660599202
time_apply,sparse_csr_matrix,512000000,800,1,13.30040572490543
time_routine,sparse_csr_matrix,512000000,800,1,85.37182678980753
time_apply,linear_stencil,531441000,810,1,7.507830046117306
time_routine,linear_stencil,531441000,810,1,9.471901228185743
time_apply,sparse_band_matrix,531441000,810,1,8.606231372337788
time_routine,sparse_band_matrix,531441000,810,1,30.17336235800758
time_apply,sparse_csr_matrix,531441000,810,1,14.00971477711573
time_routine,sparse_csr_matrix,531441000,810,1,88.68958008708432
time_apply,linear_stencil,551368000,820,1,7.781201972160488
time_routine,linear_stencil,551368000,820,1,9.923418527003378
time_apply,sparse_band_matrix,551368000,820,1,9.050653244834393
time_routine,sparse_band_matrix,551368000,820,1,31.42138323327526
time_apply,sparse_csr_matrix,551368000,820,1,14.59188353735954
time_routine,sparse_csr_matrix,551368000,820,1,91.56346971169114
time_apply,linear_stencil,571787000,830,1,8.090838149189949
time_routine,linear_stencil,571787000,830,1,10.34400801919401
time_apply,sparse_band_matrix,571787000,830,1,9.335436481051147
time_routine,sparse_band_matrix,571787000,830,1,32.68821443431079
time_apply,sparse_csr_matrix,571787000,830,1,14.9992145979777
time_routine,sparse_csr_matrix,571787000,830,1,94.49859701981768
time_apply,linear_stencil,592704000,840,1,8.468351384159178
time_routine,linear_stencil,592704000,840,1,10.60262789204717
time_apply,sparse_band_matrix,592704000,840,1,9.836228892207146
time_routine,sparse_band_matrix,592704000,840,1,34.12809884408489
time_apply,sparse_csr_matrix,592704000,840,1,15.46659336099401
time_routine,sparse_csr_matrix,592704000,840,1,99.48010150995106
time_apply,linear_stencil,614125000,850,1,8.69508028915152
time_routine,linear_stencil,614125000,850,1,10.92006593476981
time_apply,sparse_band_matrix,614125000,850,1,10.07062143320218
time_routine,sparse_band_matrix,614125000,850,1,35.08484678762034
time_apply,sparse_csr_matrix,614125000,850,1,16.12129799462855
time_routine,sparse_csr_matrix,614125000,850,1,101.8846020321362
time_apply,linear_stencil,636056000,860,1,8.995307808276266
time_routine,linear_stencil,636056000,860,1,11.47349837096408
time_apply,sparse_band_matrix,636056000,860,1,10.424344078172
time_routine,sparse_band_matrix,636056000,860,1,36.41045594913885
time_apply,sparse_csr_matrix,636056000,860,1,16.60027661826462
time_routine,sparse_csr_matrix,636056000,860,1,106.0189651921391
time_apply,linear_stencil,658503000,870,1,9.320133566856384
time_routine,linear_stencil,658503000,870,1,11.62440995173529
time_apply,sparse_band_matrix,658503000,870,1,10.72297374624759
time_routine,sparse_band_matrix,658503000,870,1,37.98684657784179
time_apply,sparse_csr_matrix,658503000,870,1,17.32181978784502
time_routine,sparse_csr_matrix,658503000,870,1,108.6360954367556
time_apply,linear_stencil,681472000,880,1,9.830394076183438
time_routine,linear_stencil,681472000,880,1,12.33514840388671
time_apply,sparse_band_matrix,681472000,880,1,11.13690144196153
time_routine,sparse_band_matrix,681472000,880,1,38.90861639194191
time_apply,sparse_csr_matrix,681472000,880,1,17.99527992866933
time_routine,sparse_csr_matrix,681472000,880,1,113.6354772415943
time_apply,linear_stencil,704969000,890,1,9.955308724194765
time_routine,linear_stencil,704969000,890,1,12.52895444072783
time_apply,sparse_band_matrix,704969000,890,1,11.47233159095049
time_routine,sparse_band_matrix,704969000,890,1,40.26529953023419
time_apply,sparse_csr_matrix,704969000,890,1,18.40380567125976
time_routine,sparse_csr_matrix,704969000,890,1,118.1268929508515
time_apply,linear_stencil,729000000,900,1,10.39155024988577
time_routine,linear_stencil,729000000,900,1,13.20795277599245
time_apply,sparse_band_matrix,729000000,900,1,11.92124498821795
time_routine,sparse_band_matrix,729000000,900,1,41.71680135000497
time_apply,sparse_csr_matrix,729000000,900,1,19.01633398793638
time_routine,sparse_csr_matrix,729000000,900,1,120.5156753878109
time_apply,linear_stencil,753571000,910,1,10.67850231658667
time_routine,linear_stencil,753571000,910,1,13.28837424516678
time_apply,sparse_band_matrix,753571000,910,1,12.44099509576336
time_routine,sparse_band_matrix,753571000,910,1,43.16626805905253
time_apply,sparse_csr_matrix,753571000,910,1,19.81914481008425
time_routine,sparse_csr_matrix,753571000,910,1,127.4350149091333
time_apply,linear_stencil,778688000,920,1,11.0502043380402
time_routine,linear_stencil,778688000,920,1,13.87474635010585
time_apply,sparse_band_matrix,778688000,920,1,12.73525117896497
time_routine,sparse_band_matrix,778688000,920,1,44.78813210502267
time_apply,sparse_csr_matrix,778688000,920,1,20.91108237067237
time_routine,sparse_csr_matrix,778688000,920,1,129.611842633225
time_apply,linear_stencil,804357000,930,1,11.35830093221739
time_routine,linear_stencil,804357000,930,1,14.27317854436114
time_apply,sparse_band_matrix,804357000,930,1,13.01427925890312
time_routine,sparse_band_matrix,804357000,930,1,45.90230455528945
time_apply,sparse_csr_matrix,804357000,930,1,22.27460446441546
time_routine,sparse_csr_matrix,804357000,930,1,136.7896789661609
time_apply,linear_stencil,830584000,940,1,12.13293271977454
time_routine,linear_stencil,830584000,940,1,15.35215144185349
time_apply,sparse_band_matrix,830584000,940,1,13.99971788795665
time_routine,sparse_band_matrix,830584000,940,1,47.87984958896413
time_apply,sparse_csr_matrix,830584000,940,1,23.21415798412636
time_routine,sparse_csr_matrix,830584000,940,1,142.1449825479649
time_apply,linear_stencil,857375000,950,1,12.12621260387823
time_routine,linear_stencil,857375000,950,1,15.22862729616463
time_apply,sparse_band_matrix,857375000,950,1,13.91965548926964
time_routine,sparse_band_matrix,857375000,950,1,49.27751941187307
time_apply,sparse_csr_matrix,857375000,950,1,23.89601420098916
time_routine,sparse_csr_matrix,857375000,950,1,145.9756963867694
time_apply,linear_stencil,884736000,960,1,12.54278056323528
time_routine,linear_stencil,884736000,960,1,15.79808887559921
time_apply,sparse_band_matrix,884736000,960,1,15.02885543415323
time_routine,sparse_band_matrix,884736000,960,1,51.03994471998885
time_apply,sparse_csr_matrix,884736000,960,1,25.01375084416941
time_routine,sparse_csr_matrix,884736000,960,1,149.3191916272044
time_apply,linear_stencil,912673000,970,1,13.03567950800061
time_routine,linear_stencil,912673000,970,1,16.10833758441731
time_apply,sparse_band_matrix,912673000,970,1,14.86487623304129
time_routine,sparse_band_matrix,912673000,970,1,52.11426549497992
time_apply,sparse_csr_matrix,912673000,970,1,25.9005730682984
time_routine,sparse_csr_matrix,912673000,970,1,157.4545644125901
time_apply,linear_stencil,941192000,980,1,13.38562973961234
time_routine,linear_stencil,941192000,980,1,16.82078588800505
time_apply,sparse_band_matrix,941192000,980,1,15.45837255381048
time_routine,sparse_band_matrix,941192000,980,1,53.96429470786825
time_apply,sparse_csr_matrix,941192000,980,1,27.02553302701563
time_routine,sparse_csr_matrix,941192000,980,1,164.6546189547516
time_apply,linear_stencil,970299000,990,1,13.80063060671091
time_routine,linear_stencil,970299000,990,1,17.24397369194776
time_apply,sparse_band_matrix,970299000,990,1,16.03814646415412
time_routine,sparse_band_matrix,970299000,990,1,56.02960999729112
time_apply,sparse_csr_matrix,970299000,990,1,27.73859627079219
time_routine,sparse_csr_matrix,970299000,990,1,170.4491795147769
time_apply,linear_stencil,1000000000,1000,1,14.39218900632113
time_routine,linear_stencil,1000000000,1000,1,18.14166085515171
time_apply,sparse_band_matrix,1000000000,1000,1,16.54218099685386
time_routine,sparse_band_matrix,1000000000,1000,1,57.78393736900762
time_apply,sparse_csr_matrix,1000000000,1000,1,29.3326673139818
time_routine,sparse_csr_matrix,1000000000,1000,1,172.2599898050539
time_apply,linear_stencil,1030301000,1010,1,14.72015545796603
time_routine,linear_stencil,1030301000,1010,1,18.60835368745029
time_apply,sparse_band_matrix,1030301000,1010,1,17.08402173407376
time_routine,sparse_band_matrix,1030301000,1010,1,59.36544610094279
time_apply,sparse_csr_matrix,1030301000,1010,1,30.91578610707074
time_routine,sparse_csr_matrix,1030301000,1010,1,180.1343808872625
time_apply,linear_stencil,1061208000,1020,1,15.04139004508033
time_routine,linear_stencil,1061208000,1020,1,18.71016606409103
time_apply,sparse_band_matrix,1061208000,1020,1,18.10369330178946
time_routine,sparse_band_matrix,1061208000,1020,1,61.54256065608934
time_apply,sparse_csr_matrix,1061208000,1020,1,32.90793836396188
time_routine,sparse_csr_matrix,1061208000,1020,1,192.8222372853197
time_apply,linear_stencil,1092727000,1030,1,15.64076153095812
time_routine,linear_stencil,1092727000,1030,1,19.58894901210442
time_apply,sparse_band_matrix,1092727000,1030,1,18.29486718727276
time_routine,sparse_band_matrix,1092727000,1030,1,62.94475319283083
time_apply,sparse_csr_matrix,1092727000,1030,1,35.17494149599224
time_routine,sparse_csr_matrix,1092727000,1030,1,200.5578058874235
time_apply,linear_stencil,1124864000,1040,1,16.1393223409541
time_routine,linear_stencil,1124864000,1040,1,20.28389284107834
time_apply,sparse_band_matrix,1124864000,1040,1,18.58916151989251
time_routine,sparse_band_matrix,1124864000,1040,1,64.53877699561417
time_apply,sparse_csr_matrix,1124864000,1040,1,37.25027124304324
time_routine,sparse_csr_matrix,1124864000,1040,1,209.6014503668994
time_apply,linear_stencil,1157625000,1050,1,16.88674667477608
time_routine,linear_stencil,1157625000,1050,1,21.16918776324019
time_apply,sparse_band_matrix,1157625000,1050,1,19.13214267836884
time_routine,sparse_band_matrix,1157625000,1050,1,66.3757415888831
time_apply,sparse_csr_matrix,1157625000,1050,1,39.48283713590354
time_routine,sparse_csr_matrix,1157625000,1050,1,218.9698198060505
time_apply,linear_stencil,1191016000,1060,1,17.24125075899065
time_routine,linear_stencil,1191016000,1060,1,21.68132036412135
time_apply,sparse_band_matrix,1191016000,1060,1,19.51217498583719
time_routine,sparse_band_matrix,1191016000,1060,1,67.77609258471057
time_apply,sparse_csr_matrix,1191016000,1060,1,41.1207860969007
time_routine,sparse_csr_matrix,1191016000,1060,1,223.4122828417458
time_apply,linear_stencil,1225043000,1070,1,17.49984669312835
time_routine,linear_stencil,1225043000,1070,1,22.00252669118345
time_apply,sparse_band_matrix,1225043000,1070,1,19.89072005078197
time_routine,sparse_band_matrix,1225043000,1070,1,69.76304211607203
time_apply,sparse_csr_matrix,1225043000,1070,1,45.1071067196317
time_routine,sparse_csr_matrix,1225043000,1070,1,243.5060206190683
time_apply,linear_stencil,1259712000,1080,1,18.80067698284984
time_routine,linear_stencil,1259712000,1080,1,23.61285432707518
time_apply,sparse_band_matrix,1259712000,1080,1,21.39491012692451
time_routine,sparse_band_matrix,1259712000,1080,1,74.78099782718346
time_apply,sparse_csr_matrix,1259712000,1080,1,47.54460729891434
time_routine,sparse_csr_matrix,1259712000,1080,1,257.8966834130697
time_apply,linear_stencil,1295029000,1090,1,19.22352836839855
time_routine,linear_stencil,1295029000,1090,1,24.39057244826108
time_apply,sparse_band_matrix,1295029000,1090,1,22.14213337097317
time_routine,sparse_band_matrix,1295029000,1090,1,76.75019526388496
time_apply,sparse_csr_matrix,1295029000,1090,1,49.96875973790884
time_routine,sparse_csr_matrix,1295029000,1090,1,267.0995479291305
time_apply,linear_stencil,1331000000,1100,1,19.37594358809292
time_routine,linear_stencil,1331000000,1100,1,24.192398076877
time_apply,sparse_band_matrix,1331000000,1100,1,21.6965353069827
time_routine,sparse_band_matrix,1331000000,1100,1,76.19515492627397
time_apply,sparse_csr_matrix,1331000000,1100,1,50.06325333891436
time_routine,sparse_csr_matrix,1331000000,1100,1,269.094836528413
time_apply,linear_stencil,1367631000,1110,1,19.65569972898811
time_routine,linear_stencil,1367631000,1110,1,24.67142299888656
time_apply,sparse_band_matrix,1367631000,1110,1,22.7480404721573
time_routine,sparse_band_matrix,1367631000,1110,1,78.68673877231777
time_apply,sparse_csr_matrix,1367631000,1110,1,51.99638835387304
time_routine,sparse_csr_matrix,1367631000,1110,1,279.0248425309546
time_apply,linear_stencil,1404928000,1120,1,20.1043920959346
time_routine,linear_stencil,1404928000,1120,1,25.20556344930083
time_apply,sparse_band_matrix,1404928000,1120,1,23.69812444131821
time_routine,sparse_band_matrix,1404928000,1120,1,80.87566442694515
time_apply,sparse_csr_matrix,1404928000,1120,1,54.76566200936213
time_routine,sparse_csr_matrix,1404928000,1120,1,288.8604952720925
time_apply,linear_stencil,1442897000,1130,1,20.72291370760649
time_routine,linear_stencil,1442897000,1130,1,25.93739969888702
time_apply,sparse_band_matrix,1442897000,1130,1,32.22901200829074
time_routine,sparse_band_matrix,1442897000,1130,1,103.6289266338572
time_apply,sparse_csr_matrix,1442897000,1130,1,87.79671976808459
time_routine,sparse_csr_matrix,1442897000,1130,1,407.7103429851122
time_apply,linear_stencil,1481544000,1140,1,31.1004948662594
time_routine,linear_stencil,1481544000,1140,1,36.12897797673941
time_apply,sparse_band_matrix,1481544000,1140,1,32.1765390438959
time_routine,sparse_band_matrix,1481544000,1140,1,100.5747373639606
time_apply,sparse_csr_matrix,1481544000,1140,1,83.77152912085876
time_routine,sparse_csr_matrix,1481544000,1140,1,393.9704406820238
time_apply,linear_stencil,1520875000,1150,1,31.71330060390756
time_routine,linear_stencil,1520875000,1150,1,36.82177405385301
time_apply,sparse_band_matrix,1520875000,1150,1,24.73681114520878
time_routine,sparse_band_matrix,1520875000,1150,1,93.6581319058314
time_apply,sparse_csr_matrix,1520875000,1150,1,72.35415334766731
time_routine,sparse_csr_matrix,1520875000,1150,1,391.8176474873908
time_apply,linear_stencil,1560896000,1160,1,22.87738148402423
time_routine,linear_stencil,1560896000,1160,1,28.73331517772749
time_apply,sparse_band_matrix,1560896000,1160,1,26.11581526324153
time_routine,sparse_band_matrix,1560896000,1160,1,91.4446590798907
time_apply,sparse_csr_matrix,1560896000,1160,1,90.05985483713448
time_routine,sparse_csr_matrix,1560896000,1160,1,369.0424324907362
time_apply,linear_stencil,1601613000,1170,1,33.70550350984558
time_routine,linear_stencil,1601613000,1170,1,39.06077648233622
time_apply,sparse_band_matrix,1601613000,1170,1,34.69843390630558
time_routine,sparse_band_matrix,1601613000,1170,1,107.9803927019238
time_apply,sparse_csr_matrix,1601613000,1170,1,72.74408284388483
time_routine,sparse_csr_matrix,1601613000,1170,1,426.4997871485539
time_apply,linear_stencil,1643032000,1180,1,34.44234021473676
time_routine,linear_stencil,1643032000,1180,1,39.78634058823809
time_apply,sparse_band_matrix,1643032000,1180,1,35.6065701181069
time_routine,sparse_band_matrix,1643032000,1180,1,110.5753549169749
time_apply,sparse_csr_matrix,1643032000,1180,1,94.8611282533966
time_routine,sparse_csr_matrix,1643032000,1180,1,403.7386128352955
time_apply,linear_stencil,1685159000,1190,1,35.47668154584244
time_routine,linear_stencil,1685159000,1190,1,40.95661671506241
time_apply,sparse_band_matrix,1685159000,1190,1,36.47593363607302
time_routine,sparse_band_matrix,1685159000,1190,1,113.39980346011
time_apply,sparse_csr_matrix,1685159000,1190,1,89.09789262898266
time_routine,sparse_csr_matrix,1685159000,1190,1,468.3059018449858
time_apply,linear_stencil,1728000000,1200,1,36.32196834404022
time_routine,linear_stencil,1728000000,1200,1,41.93243777612224
time_apply,sparse_band_matrix,1728000000,1200,1,37.51765993377194
time_routine,sparse_band_matrix,1728000000,1200,1,116.3122044880874
time_apply,sparse_csr_matrix,1728000000,1200,1,89.74518206575885
time_routine,sparse_csr_matrix,1728000000,1200,1,475.2483226046897
time_apply,linear_stencil,1771561000,1210,1,36.89031232334673
time_routine,linear_stencil,1771561000,1210,1,42.52990077016875
time_apply,sparse_band_matrix,1771561000,1210,1,32.54109708685428
time_routine,sparse_band_matrix,1771561000,1210,1,113.1673405687325
time_apply,sparse_csr_matrix,1771561000,1210,1,95.61337519995868
time_routine,sparse_csr_matrix,1771561000,1210,1,419.2266848650761
time_apply,linear_stencil,1815848000,1220,1,36.13828659523278
time_routine,linear_stencil,1815848000,1220,1,41.98616469185799
time_apply,sparse_band_matrix,1815848000,1220,1,29.24021725496277
time_routine,sparse_band_matrix,1815848000,1220,1,101.7750964080915
time_apply,sparse_csr_matrix,1815848000,1220,1,96.74819599790499
time_routine,sparse_csr_matrix,1815848000,1220,1,427.2114602820948
time_apply,linear_stencil,1860867000,1230,1,29.49079122021794
time_routine,linear_stencil,1860867000,1230,1,35.51377507764846
time_apply,sparse_band_matrix,1860867000,1230,1,30.52350103994831
time_routine,sparse_band_matrix,1860867000,1230,1,107.0569470771588
time_apply,sparse_csr_matrix,1860867000,1230,1,104.0117191639729
time_routine,sparse_csr_matrix,1860867000,1230,1,453.7405717908405
time_apply,linear_stencil,1906624000,1240,1,40.16280330205336
time_routine,linear_stencil,1906624000,1240,1,46.38153606792912
time_apply,sparse_band_matrix,1906624000,1240,1,41.79760982003063
time_routine,sparse_band_matrix,1906624000,1240,1,128.8790548220277
time_apply,sparse_csr_matrix,1906624000,1240,1,101.1225383249111
time_routine,sparse_csr_matrix,1906624000,1240,1,455.0630531599745
time_apply,linear_stencil,1953125000,1250,1,32.16194918006659
time_routine,linear_stencil,1953125000,1250,1,38.34060923196375
time_apply,sparse_band_matrix,1953125000,1250,1,32.06395610561594
time_routine,sparse_band_matrix,1953125000,1250,1,112.1020622719079
time_apply,sparse_csr_matrix,1953125000,1250,1,101.3446761672385
time_routine,sparse_csr_matrix,1953125000,1250,1,476.1405051941983
time_apply,linear_stencil,2000376000,1260,1,29.25793985882774
time_routine,linear_stencil,2000376000,1260,1,36.43713399302214
time_apply,sparse_band_matrix,2000376000,1260,1,32.03987152501941
time_routine,sparse_band_matrix,2000376000,1260,1,113.7403030232526
time_apply,sparse_csr_matrix,2000376000,1260,1,135.7684342549182
time_routine,sparse_csr_matrix,2000376000,1260,1,513.6018638182431
time_apply,linear_stencil,2048383000,1270,1,42.27677724324167
time_routine,linear_stencil,2048383000,1270,1,49.67612015502527
time_apply,sparse_band_matrix,2048383000,1270,1,40.78665525931865
time_routine,sparse_band_matrix,2048383000,1270,1,133.1615269198082
