node_id,bench_id,impl_id,func_id,region_id,obj_cols,obj_rows,obj_levels,threads,runs,runtime,efficiency
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,routine,1400,1400,1400,2,1,1369.98,1.114501671557249
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,apply,1400,1400,1400,4,1,832.689,0.9150325031314213
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,routine,1400,1400,1400,4,1,834.284,0.9150630960200603
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,apply,1400,1400,1400,8,1,574.022,0.6636831863587109
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,routine,1400,1400,1400,8,1,574.895,0.6639668983031685
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,apply,1400,1400,1400,16,1,455.288,0.41838215591010525
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,routine,1400,1400,1400,16,1,455.84,0.4186899460336961
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,apply,1400,1400,1400,32,1,401.895,0.23698276291071052
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,routine,1400,1400,1400,32,1,402.374,0.23716197492879756
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,apply,1400,1400,1400,64,1,382.431,0.12452205430522108
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,routine,1400,1400,1400,64,1,382.957,0.12459337797716193
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,apply,1400,1400,1400,128,1,378.221,0.06295405827545271
undefined_node,e_efficiency_by_threads,cg_nonlinear,exp,routine,1400,1400,1400,128,1,378.967,0.06295258723055042

undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,apply,1400,1400,1400,1,1,9073.66,1.0
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,routine,1400,1400,1400,1,1,9079.6,1.0
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,apply,1400,1400,1400,2,1,4731.02,0.9589538830949773
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,routine,1400,1400,1400,2,1,4734.08,0.9589614032715966
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,apply,1400,1400,1400,4,1,2931.43,0.7738254026191995
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,routine,1400,1400,1400,4,1,2933.03,0.7739095747401151
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,apply,1400,1400,1400,8,1,2035.51,0.5572104779637536
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,routine,1400,1400,1400,8,1,2036.38,0.5573370392559346
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,apply,1400,1400,1400,16,1,1606.2,0.3530716909475781
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,routine,1400,1400,1400,16,1,1606.76,0.3531796908063432
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,apply,1400,1400,1400,32,1,1400.83,0.20241704917798733
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,routine,1400,1400,1400,32,1,1401.31,0.20248017926083453
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,apply,1400,1400,1400,64,1,1308.19,0.10837564688615567
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,routine,1400,1400,1400,64,1,1308.72,0.10840267589705972
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,apply,1400,1400,1400,128,1,1275.19,0.055590122844438865
undefined_node,e_efficiency_by_threads,cg_nonlinear,pow4_3,routine,1400,1400,1400,128,1,1275.94,0.05559381710738749
