node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runtime
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,760,760,760,438976000,1,0.593357
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,760,760,760,438976000,1,1.41521
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,780,780,780,474552000,1,0.648445
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,780,780,780,474552000,1,1.55213
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,800,800,800,512000000,1,0.753747
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,800,800,800,512000000,1,1.71014
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,820,820,820,551368000,1,0.744611
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,820,820,820,551368000,1,1.77552
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,840,840,840,592704000,1,0.819886
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,840,840,840,592704000,1,1.92797
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,860,860,860,636056000,1,0.863336
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,860,860,860,636056000,1,2.05376
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,880,880,880,681472000,1,0.929097
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,880,880,880,681472000,1,2.20013
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,900,900,900,729000000,1,1.01964
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,900,900,900,729000000,1,2.38598
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,920,920,920,778688000,1,1.09188
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,920,920,920,778688000,1,2.54602
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,940,940,940,830584000,1,1.23094
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,940,940,940,830584000,1,2.78283
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,960,960,960,884736000,1,1.21893
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,960,960,960,884736000,1,2.86831
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,980,980,980,941192000,1,1.2729
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,980,980,980,941192000,1,3.03274
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1000,1000,1000,1000000000,1,1.3675
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1000,1000,1000,1000000000,1,3.22962
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1020,1020,1020,1061208000,1,1.51063
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1020,1020,1020,1061208000,1,3.4968
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1040,1040,1040,1124864000,1,1.61711
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1040,1040,1040,1124864000,1,3.7172
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1060,1060,1060,1191016000,1,1.63714
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1060,1060,1060,1191016000,1,3.85662
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1080,1080,1080,1259712000,1,1.74342
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1080,1080,1080,1259712000,1,4.09302
gauss3,e_runtime_by_cells,\Verb{const_coeff},apply,1100,1100,1100,1331000000,1,1.82347
gauss3,e_runtime_by_cells,\Verb{const_coeff},routine,1100,1100,1100,1331000000,1,4.31017
