node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,l2d_load_bandwidth,l2d_load_data_volume,l2_bandwidth,l2_data_volume,l3_access_bandwidth,l3_access_data_volumen,l3_access_rate,l3_miss_rate,l3_miss_ratio,memory_bandwidth,memory_data_volume
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,400,400,400,64000000,64,187361.2955,2.1057,187361.2955,2.1057,187464.0779,2.0955,5.5746,4.6326,20.7662,218213.4806,2.4019
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,400,400,400,64000000,64,9731.8699,4.4397,9731.8699,4.4397,18886.9791,8.7027,6.7413,3.4819,16.7668,12078.0042,5.5796
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,420,420,420,74088000,64,159575.0870,2.4100,159575.0870,2.4100,162629.9399,2.4312,5.3692,4.8556,22.6080,198439.4179,2.9876
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,420,420,420,74088000,64,11980.6027,5.4430,11980.6027,5.4430,21430.0393,9.6590,6.0106,3.6839,17.6668,14643.2777,6.6383
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,440,440,440,85184000,64,176202.5215,2.7709,176202.5215,2.7709,177145.3841,2.7821,5.5578,5.0728,22.8156,218010.7045,3.4196
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,440,440,440,85184000,64,12150.8984,5.6159,12150.8984,5.6159,23508.0660,10.9497,6.4914,3.7541,17.6759,15980.2487,7.5201
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,460,460,460,97336000,64,176696.7292,3.2473,176696.7292,3.2473,173543.8516,3.1807,5.5614,5.2586,23.6388,217259.7576,3.9756
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,460,460,460,97336000,64,13694.8179,6.3267,13694.8179,6.3267,24936.4302,11.7186,6.2103,3.7478,17.9052,18216.5622,8.5316
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,480,480,480,110592000,64,155207.6908,3.6140,155207.6908,3.6140,156196.3666,3.6117,5.3377,5.1318,24.0349,196037.2371,4.5557
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,480,480,480,110592000,64,13497.0116,6.6933,13497.0116,6.6933,26478.0591,12.5253,5.9103,3.8084,18.3385,20631.7962,9.8835
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,500,500,500,125000000,64,175303.0420,4.1725,175303.0420,4.1725,172294.3954,4.0866,5.5588,5.3899,24.2400,216213.9850,5.1664
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,500,500,500,125000000,64,15990.1955,7.6649,15990.1955,7.6649,26166.4195,12.5994,5.9798,3.9342,18.6385,22671.5106,11.0649
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,520,520,520,140608000,64,202912.5970,5.4380,202912.5970,5.4380,174747.9654,4.6589,5.6696,5.4787,24.1580,218706.8543,5.8345
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,520,520,520,140608000,64,18927.9054,9.2230,18927.9054,9.2230,28896.8691,13.7785,5.4660,4.0099,19.0714,25822.4098,12.6450
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,540,540,540,157464000,64,167213.6320,5.2187,167213.6320,5.2187,165482.3657,5.1382,5.4881,5.3695,24.4602,208624.3581,6.4963
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,540,540,540,157464000,64,18701.3953,9.2460,18701.3953,9.2460,30583.9102,15.3538,5.4460,3.8347,18.8566,27877.5830,13.8906
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,560,560,560,175616000,64,180641.5495,6.0908,180641.5495,6.0908,171902.1554,5.7779,5.6050,5.4736,24.4160,214762.9027,7.2155
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,560,560,560,175616000,64,20299.9465,10.2572,20299.9465,10.2572,33926.1195,16.7177,5.8053,4.0156,18.6706,29563.2966,15.0548
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,580,580,580,195112000,64,215806.6724,7.6970,215806.6724,7.6970,178769.5831,6.3674,5.6671,5.5672,24.5593,225163.8471,8.0172
