node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runtime
gauss3,e_runtime_by_cells,one_coeff,routine,820,820,820,551368000,128,0.264652
gauss3,e_runtime_by_cells,one_coeff,apply,840,840,840,592704000,128,0.125019
gauss3,e_runtime_by_cells,one_coeff,routine,840,840,840,592704000,128,0.292049
gauss3,e_runtime_by_cells,one_coeff,apply,860,860,860,636056000,128,0.125961
gauss3,e_runtime_by_cells,one_coeff,routine,860,860,860,636056000,128,0.309579
gauss3,e_runtime_by_cells,one_coeff,apply,880,880,880,681472000,128,0.126005
gauss3,e_runtime_by_cells,one_coeff,routine,880,880,880,681472000,128,0.305931
gauss3,e_runtime_by_cells,one_coeff,apply,900,900,900,729000000,128,0.131104
gauss3,e_runtime_by_cells,one_coeff,routine,900,900,900,729000000,128,0.337138
gauss3,e_runtime_by_cells,one_coeff,apply,920,920,920,778688000,128,0.147997
gauss3,e_runtime_by_cells,one_coeff,routine,920,920,920,778688000,128,0.358366
gauss3,e_runtime_by_cells,one_coeff,apply,940,940,940,830584000,128,0.156006
gauss3,e_runtime_by_cells,one_coeff,routine,940,940,940,830584000,128,0.38349
gauss3,e_runtime_by_cells,one_coeff,apply,960,960,960,884736000,128,0.185742
gauss3,e_runtime_by_cells,one_coeff,routine,960,960,960,884736000,128,0.419326
gauss3,e_runtime_by_cells,one_coeff,apply,980,980,980,941192000,128,0.188012
gauss3,e_runtime_by_cells,one_coeff,routine,980,980,980,941192000,128,0.454468
gauss3,e_runtime_by_cells,one_coeff,apply,1000,1000,1000,1000000000,128,0.188014
gauss3,e_runtime_by_cells,one_coeff,routine,1000,1000,1000,1000000000,128,0.448008
gauss3,e_runtime_by_cells,one_coeff,apply,1020,1020,1020,1061208000,128,0.188126
gauss3,e_runtime_by_cells,one_coeff,routine,1020,1020,1020,1061208000,128,0.479191
gauss3,e_runtime_by_cells,one_coeff,apply,1040,1040,1040,1124864000,128,0.212012
gauss3,e_runtime_by_cells,one_coeff,routine,1040,1040,1040,1124864000,128,0.520711
gauss3,e_runtime_by_cells,one_coeff,apply,1060,1060,1060,1191016000,128,0.219733
gauss3,e_runtime_by_cells,one_coeff,routine,1060,1060,1060,1191016000,128,0.53193
gauss3,e_runtime_by_cells,one_coeff,apply,1080,1080,1080,1259712000,128,0.24801
gauss3,e_runtime_by_cells,one_coeff,routine,1080,1080,1080,1259712000,128,0.601349
gauss3,e_runtime_by_cells,one_coeff,apply,1100,1100,1100,1331000000,128,0.264792
gauss3,e_runtime_by_cells,one_coeff,routine,1100,1100,1100,1331000000,128,0.64271
gauss3,e_runtime_by_cells,one_coeff,apply,1120,1120,1120,1404928000,128,0.265798
gauss3,e_runtime_by_cells,one_coeff,routine,1120,1120,1120,1404928000,128,0.657439
gauss3,e_runtime_by_cells,one_coeff,apply,1140,1140,1140,1481544000,128,0.267083
