node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,threads,runtime,efficiency
gauss3,e_efficiency,nonlinear_precalc_01,routine,1600,1600,1600,2,57.9484,1.436700581896998
gauss3,e_efficiency,nonlinear_precalc_01,apply,1600,1600,1600,4,4.56236,1.8325219842362288
gauss3,e_efficiency,nonlinear_precalc_01,routine,1600,1600,1600,4,30.8804,1.3480152459165036
gauss3,e_efficiency,nonlinear_precalc_01,apply,1600,1600,1600,8,2.42151,1.7263246899661782
gauss3,e_efficiency,nonlinear_precalc_01,routine,1600,1600,1600,8,16.5663,1.256383441082197
gauss3,e_efficiency,nonlinear_precalc_01,apply,1600,1600,1600,16,1.70314,1.2272368977300752
gauss3,e_efficiency,nonlinear_precalc_01,routine,1600,1600,1600,16,10.6481,0.9773398540584705
gauss3,e_efficiency,nonlinear_precalc_01,apply,1600,1600,1600,32,1.58045,0.661253519567212
gauss3,e_efficiency,nonlinear_precalc_01,routine,1600,1600,1600,32,9.45396,0.5503943585545105
gauss3,e_efficiency,nonlinear_precalc_01,apply,1600,1600,1600,64,1.54259,0.33874137813677
gauss3,e_efficiency,nonlinear_precalc_01,routine,1600,1600,1600,64,7.99676,0.32534465521036016
gauss3,e_efficiency,nonlinear_precalc_01,apply,1600,1600,1600,128,1.621,0.16117799583590378
gauss3,e_efficiency,nonlinear_precalc_01,routine,1600,1600,1600,128,7.56438,0.1719706786940899
