time_id,impl_id,n_tiling_levels_rows,n_tiling_cols,actual_cpu_clock,max_cpu_clock,retired_instructions,cpu_clocks_unhalted,data_cache_accesses,data_cache_refills_all,runtime,runtime_unhalted,clock,cpi,data_cache_requests,data_cache_request_rate,data_cache_misses,data_cache_miss_rate,data_cache_miss_ratio
time_apply,linear_stencil_notiling,1,4,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,8,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,16,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,32,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,64,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,128,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,256,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,512,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,1024,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,2048,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,4096,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,8192,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,16384,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,32768,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,1,65536,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,4,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,8,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,16,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,32,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,64,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,128,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,256,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,512,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,1024,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,2048,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,4096,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,8192,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,16384,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,32768,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,2,65536,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,4,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,8,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,16,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,32,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,64,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,128,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,256,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,512,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,1024,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,2048,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,4096,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,8192,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,16384,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,32768,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,4,65536,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,4,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,8,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,16,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,32,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,64,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,128,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,256,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,512,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,1024,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,2048,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,4096,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,8192,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,16384,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,32768,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,8,65536,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,4,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,8,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,16,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,32,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,64,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,128,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,256,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,512,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,1024,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,2048,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,4096,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,8192,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,16384,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,32768,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,16,65536,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,4,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,8,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,16,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,32,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,64,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,128,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,256,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,512,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,1024,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,2048,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,4096,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,8192,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,16384,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,32768,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,32,65536,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,4,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,8,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,16,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,32,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,64,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,128,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,256,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,512,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,1024,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,2048,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,4096,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,8192,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,16384,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,32768,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,64,65536,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,4,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,8,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,16,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,32,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,64,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,128,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,256,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,512,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,1024,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,2048,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,4096,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,8192,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,16384,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,32768,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,128,65536,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,4,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,8,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,16,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,32,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,64,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,128,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,256,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,512,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,1024,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,2048,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,4096,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,8192,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,16384,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,32768,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
time_apply,linear_stencil_notiling,256,65536,36729460000,29723100000,14145850000,25409370000,14896100000,625195000,12.6480,15.6299,2903.8831,1.7962,14896100000,1.0530,625195000,0.0442,0.0420
