node_id,bench_id,impl_id,region_id,threads,obj_cols,obj_rows,obj_levels,tiling_cols,tiling_rows,tiling_levels,runtime
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,4,8,8,14.0172
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,8,8,8,10.9743
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,8,8,8,13.7487
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,16,8,8,7.92335
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,16,8,8,10.7179
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,32,8,8,6.17999
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,32,8,8,8.93579
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,64,8,8,5.51793
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,64,8,8,8.3128
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,128,8,8,5.5278
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,128,8,8,8.3999
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,256,8,8,4.62864
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,256,8,8,7.50919
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,512,8,8,4.62079
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,512,8,8,7.5038
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,1024,8,8,4.58616
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,1024,8,8,7.46894
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,2048,8,8,4.5454
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,2048,8,8,7.42248
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,4,16,16,21.2833
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,4,16,16,24.1663
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,8,16,16,15.9373
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,8,16,16,18.8243
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,16,16,16,10.9239
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,16,16,16,13.8024
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,32,16,16,9.28208
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,32,16,16,12.1655
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,64,16,16,8.1149
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,64,16,16,11.0037
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,128,16,16,6.82831
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,128,16,16,9.70594
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,256,16,16,5.2431
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,256,16,16,8.11872
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,512,16,16,4.83653
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,512,16,16,7.72338
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,1024,16,16,4.65513
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,1024,16,16,7.53547
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,2048,16,16,4.49693
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,2048,16,16,7.38232
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,4,32,32,25.862
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,4,32,32,28.7407
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,8,32,32,18.9293
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,8,32,32,21.7616
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,16,32,32,14.3554
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,16,32,32,17.1713
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,32,32,32,12.0618
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,32,32,32,14.9026
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,64,32,32,9.31076
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,64,32,32,12.158
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,128,32,32,7.35712
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,128,32,32,10.1979
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,256,32,32,5.34287
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,256,32,32,8.18984
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,512,32,32,4.81412
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,512,32,32,7.65357
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,1024,32,32,4.6675
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,1024,32,32,7.51035
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,2048,32,32,4.49541
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,2048,32,32,7.33769
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,4,64,64,25.828
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,4,64,64,28.6736
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,8,64,64,18.986
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,8,64,64,21.8306
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,16,64,64,14.5817
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,16,64,64,17.4419
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,32,64,64,11.9403
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,32,64,64,14.7783
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,64,64,64,9.30499
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,64,64,64,12.1545
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,128,64,64,7.23579
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,128,64,64,10.0527
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,256,64,64,5.30763
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,256,64,64,8.11256
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,512,64,64,4.79156
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,512,64,64,7.60893
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,1024,64,64,4.63675
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,1024,64,64,7.45226
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,2048,64,64,4.50535
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,2048,64,64,7.31477
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,4,128,128,25.772
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,4,128,128,28.6224
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,8,128,128,18.73
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,8,128,128,21.5862
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,16,128,128,14.4873
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,16,128,128,17.3292
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,32,128,128,11.8931
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,32,128,128,14.7426
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,64,128,128,9.18373
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,64,128,128,12.023
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,128,128,128,7.32806
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,128,128,128,10.1786
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,256,128,128,5.30701
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,256,128,128,8.1593
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,512,128,128,4.83023
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,512,128,128,7.67628
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,1024,128,128,4.7111
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,1024,128,128,7.56107
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,2048,128,128,4.57491
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,2048,128,128,7.42775
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,4,256,256,92.5198
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,4,256,256,95.3035
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,8,256,256,70.4431
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,8,256,256,73.2704
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,16,256,256,50.2337
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,16,256,256,53.0657
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,32,256,256,44.5343
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,32,256,256,47.4085
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,64,256,256,34.7476
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,64,256,256,37.6107
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,128,256,256,24.9423
